StartTime,MeanTime,Group,Summary
1343442168,1343432918,765,Just cried at an Olympic gymnastics commercial too excited #london2012
1343442101,1343432952,766,RT @andrewpiercey: I will only be watch the track and field and gymnastics .. so let's go #Olympics2012 #USABITCHES
1343442098,1343432965,767,RT @andrewpiercey: I will only be watch the track and field and gymnastics .. so let's go #Olympics2012 #USABITCHES
1343442096,1343432971,768,Just set my dvr for the #Olympics. #teamusa all the way. usgymnastics #usswimming @usolympics @xfinity_tv http://t.co/UXf49oV6
1343442088,1343432987,769,#olympics2012 gymnastics football swimming soccer volleyball.
1343442044,1343433003,770,Start of #London2012 today. The one time every 4 years we can make believe that gymnastics matters.
1343442036,1343433027,771,@DaniellePeazer what days are rhythmic gymnastics? I don't want to miss you guys on the #Olympics
1343442010,1343433029,772,RT @justinhwu: Goodluck to my mama kyna on her #olympics2012 run today with the Canadian gymnastics team! #fletchers
1343442005,1343433048,773,American media framing of female gymnasts. Case studies: Johnson & Moceanu via @Deadspin http://t.co/9jqVkeQs #gymnastics #London2012
1343441974,1343433074,774,Suuuper excited for gymnastics!! #TeamUSA #mckayla #gabby #kyla #aly #HOTPINK #London2012 #beam #vault #floor #SUUPERFAN
1343441955,1343433095,775,RT @K_ELLIS06: I'm ready for diving track and gymnastics.. #london #twentytweleve #olympics #excitedtweet
1343441948,1343433126,776,Just set my dvr for the #Olympics. #teamusa all the way. #usgymnastics #usswimming @usolympic @xfinity_tv http://t.co/xogJHfZ8
1343441931,1343433142,777,RT @ASMWilliams: #Olympics Prediction #6: China will win a metric fuck ton of medals in gymnastics
1343441918,1343433160,778,RT @BeesGymnastics: The day is finally here!!! #London2012 #nomoreinjuries #TeamUSA #gymnastics Can't wait for Opening Ceremonies!
1343441904,1343433214,779,big question for me is can the men's gymnastics team get the gold? hope so! #USA #London2012
1343441901,1343433238,780,I just pulled my hamstring performing my freestyle gymnastics routine on my daughter's trampoline. She wasn't impressed. #momfail #olympics
1343441883,1343433303,781,RT @skrapaivilo: cant wait for usa gymnasticss #olympics #2012 #stoked #omg #yay
1343441882,1343433306,782,RT @andrewpiercey: I will only be watch the track and field and gymnastics .. so let's go #Olympics2012 #USABITCHES
1343441868,1343433361,783,RT @skrapaivilo: cant wait for usa gymnasticss #olympics #2012 #stoked #omg #yay
1343441865,1343433380,784,RT @sayrahpayne: I'm so excited to watch gymnastics #olympics #USA
1343441861,1343433401,785,RT @sayrahpayne: I'm so excited to watch gymnastics #olympics #USA
1343441857,1343433469,786,I don't want to miss #swimming #gymnastics or #track for #Olympics2012
1343441854,1343433483,787,Watching the gymnastics tomorrow. #Olympics
1343441848,1343433492,788,RT @ayapapaya00211: let the games begin #olympics2012 #obsessed #finally #stoked #gymnastics #track. #swimming
1343441842,1343433535,789,#FF @yo_ev if you're a closet gymnastics super-fan like me and love hilarious commentary. It's our time gymnastics peeps!!! #London2012
1343441838,1343433540,790,@nrarmour Sure thingl Loved your story on the Amanar! > http://t.co/wRT1G2Tb #London2012 #gymnastics
1343441837,1343433579,791,Just watched the 5 minute preview of the USA women's gymnastics team and got goose bumps #london2012 #gold
1343441810,1343433612,792,im looking forward to the diving+the gymnastics #olympics
1343441799,1343433646,793,#FF @yoEv if you're a gymnastics super fan like me & love hilarious commentary! #London2012
1343441762,1343433655,794,Can't wait for the gymnastics in the Olympics! #favouritesporttowatch #london2012
1343441754,1343433693,795,#OLYMPICS are here! What will Kate Middleton wear? What time does gymnastics start? Will the Spice Girls still wear platforms? Stay tuned!!!
1343441712,1343433761,796,Sooooo excited to watch the #London2012 Olympics opening ceremony tonight & will enjoy the coming weeks viewing - fav is always gymnastics
1343441701,1343433769,797,Sure gymnastics & swimming are fun. But I'm more excited about watching table tennis. #olympics
1343441683,1343433795,798,RT @MatteBG: Now tell me it's gay or whatever for guys to do gymnastics.. #JakeDalton #Olympics http://t.co/RzHrQ2RQ
1343441644,1343433798,799,Soo when does gymnastics diving and swimming start?? #Olympics
1343441583,1343433854,800,Excited for the start of #Olympics. Athletics & gymnastics my personal faves - both of which I loved at school too! http://t.co/WArIhwBM
1343441488,1343433856,801,Swimming diving gymnastics & tennis! RT @GoRedForWomen Are you excited for the 2012 #Olympics? We are! What are your favorite events?
1343441473,1343433872,802,Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343441469,1343433875,803,So excited for the Summer Olympics Opening Ceremony! #swim&dive #gymnastics #track&field #London2012
1343441462,1343433885,804,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343441412,1343433903,805,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343441398,1343433907,806,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343441390,1343433918,807,RT @sd_underhyphen: Sooo ready for the Olympics! #London2012 #gymnastics http://t.co/jsqK0u8T
1343441371,1343433923,808,Excited to watch the gymnastics & diving. Other than that can't wait for it to be over. #wasteofmoney #olympics
1343441360,1343433926,809,I love watching the gymnastics in the #olympics
1343441359,1343433930,810,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343441330,1343433937,811,LET THE GAMES BEGIN #london2012 #gymnastics #letsgoUSA
1343441328,1343433942,812,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343441322,1343433948,813,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343441316,1343433975,814,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343441301,1343433985,815,I watch mostly gymnastics when the #Olympics come around
1343441218,1343433989,816,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343441205,1343434007,817,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343441205,1343434023,818,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343441163,1343434024,819,I just checked the #gymnastic schedule for next week. I'm in class during all of the times that #gymnastics is on. Why?!:( #unfair #olympics
1343441152,1343434045,820,Me!! RT @AAinsworthNBC Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343441144,1343434058,821,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343441141,1343434067,822,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343441132,1343434073,823,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343441128,1343434080,824,McKayla Maroney: Analyzing Gold Medal Odds for USA Gymnast http://t.co/nOLJL6R7 #gymnastics #olympics
1343441121,1343434082,825,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343441082,1343434088,826,@IRLfan69 #London2012 gymnastics swimming track soccer ... List goes on! #TeamUSA
1343441061,1343434097,827,RT @Ashhleykayy: #Olympics #beachvolleyball #volleyball #swimming #gymnastics #usa #love :)
1343440989,1343434113,828,I'm excited to watch swimming men's boxing women's soccer water polo wrestling gymnastics and of course FIELD HOCKEY #London2012
1343440986,1343434142,829,so... when the #Olympics come on..... i will be locked in on soccer and gymnastics....
1343440985,1343434179,830,@BACHtravels: @KinzieRiehm gymnastics and diving! #Olympics #favorites
1343440949,1343434206,831,RT @wr_record: #Cambridge teen Victoria Moors a giant on the Olympic gymnastics floor http://t.co/Y1vL4HwF #olympics #gymnast #canadarocks
1343440922,1343434208,832,@NicholeP18: I can't wait to watch swimming and diving! Oh and gymnastics too! #ILoveEverything #Olympics
1343440908,1343434220,833,*raises hand* RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440883,1343434257,834,I can't wait for gymnastics to begin tomorrow😄 #london2012
1343440845,1343434259,835,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440840,1343434288,836,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440837,1343434295,837,US! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440831,1343434316,838,RT @NBCOlympics: US! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440825,1343434317,839,RT @NBCOlympics: US! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440822,1343434319,840,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440813,1343434330,841,RT @NBCOlympics: US! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440793,1343434331,842,finally the week where everybody realizes how amazing of a sport gymnastics is has arrived #olympics
1343440793,1343434340,843,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440779,1343434346,844,RT @NBCOlympics: US! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440749,1343434358,845,RT @NBCOlympics: US! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440740,1343434362,846,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440735,1343434362,847,RT @NBCOlympics: US! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440700,1343434371,848,RT @NBCOlympics: US! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440692,1343434382,849,RT @NBCOlympics: US! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440682,1343434391,850,@NBCOlympics @AAinsworthNBC Go Gabby!! Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440663,1343434397,851,RT @NBCOlympics: US! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440661,1343434402,852,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440651,1343434408,853,@abidingnhim love gymnastics and swimming! #olympics #2012 #London
1343440644,1343434417,854,“@AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics” ME! ME! ✋
1343440601,1343434418,855,RT @NBCOlympics: US! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440563,1343434428,856,RT @sayrahpayne: I'm so excited to watch gymnastics #olympics #USA
1343440553,1343434438,857,RT @NBCOlympics: US! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440543,1343434443,858,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440529,1343434444,859,RT @NBCOlympics: US! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440502,1343434457,860,RT @NBCOlympics: US! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440497,1343434467,861,RT @NBCOlympics: US! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440487,1343434468,862,This lil girl's ready! “@NBCOlympics: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics” http://t.co/pAeSeNek
1343440445,1343434469,863,RT @NBCOlympics: US! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440437,1343434480,864,@jodamach excited na ko manuod ng gymnastics at synchronized swimming haha #london2012
1343440406,1343434493,865,Pumped to see the gymnastics ...only because of Sean Johnson #Olympics
1343440391,1343434504,866,RT @NBCOlympics: US! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440370,1343434506,867,What is your favorite event in the summer #Olympics? I like watching gymnastics and swimming.
1343440361,1343434508,868,@NBCOlympics @AAinsworthNBC #london2012 #gymnastics me!
1343440351,1343434509,869,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440328,1343434511,870,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440320,1343434511,871,RT @NBCOlympics: US! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440315,1343434516,872,im excited for the #Olympics i cant wait for volleyballgymnastics and lots more!
1343440312,1343434527,873,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343440308,1343434535,874,RT @NBCOlympics: US! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
